time,Var0_sys0,Var1_sys0,Var2_sys0,Var3_sys0,Var4_sys0,Var0_sys1,Var1_sys1,Var2_sys1,Var3_sys1,Var4_sys1,Var0_sys2,Var1_sys2,Var2_sys2,Var3_sys2,Var4_sys2,Var0_sys3,Var1_sys3,Var2_sys3,Var3_sys3,Var4_sys3
3.56864,1.83209,1.80018,1.88337,1.46994,2.2968,1.83209,1.80018,1.88337,1.46994,2.2968,1.83209,1.80018,1.88337,1.46994,2.2968,1.83209,1.80018,1.88337,1.46994,2.2968
3.56914,1.83213,1.80023,1.88354,1.47003,2.29704,1.83213,1.80023,1.88354,1.47003,2.29704,1.83213,1.80023,1.88354,1.47003,2.29704,1.83213,1.80023,1.88354,1.47003,2.29704
3.56964,1.83217,1.80028,1.88371,1.47013,2.29728,1.83217,1.80028,1.88371,1.47013,2.29728,1.83217,1.80028,1.88371,1.47013,2.29728,1.83217,1.80028,1.88371,1.47013,2.29728
3.57014,1.83221,1.80033,1.88388,1.47023,2.29753,1.83221,1.80033,1.88388,1.47023,2.29753,1.83221,1.80033,1.88388,1.47023,2.29753,1.83221,1.80033,1.88388,1.47023,2.29753
3.57064,1.83226,1.80037,1.88405,1.47032,2.29777,1.83226,1.80037,1.88405,1.47032,2.29777,1.83226,1.80037,1.88405,1.47032,2.29777,1.83226,1.80037,1.88405,1.47032,2.29777
3.57114,1.8323,1.80042,1.88422,1.47042,2.29802,1.8323,1.80042,1.88422,1.47042,2.29802,1.8323,1.80042,1.88422,1.47042,2.29802,1.8323,1.80042,1.88422,1.47042,2.29802
3.57164,1.83234,1.80047,1.88439,1.47051,2.29826,1.83234,1.80047,1.88439,1.47051,2.29826,1.83234,1.80047,1.88439,1.47051,2.29826,1.83234,1.80047,1.88439,1.47051,2.29826
3.57214,1.83238,1.80052,1.88456,1.47061,2.2985,1.83238,1.80052,1.88456,1.47061,2.2985,1.83238,1.80052,1.88456,1.47061,2.2985,1.83238,1.80052,1.88456,1.47061,2.2985
3.57264,1.83242,1.80057,1.88473,1.47071,2.29875,1.83242,1.80057,1.88473,1.47071,2.29875,1.83242,1.80057,1.88473,1.47071,2.29875,1.83242,1.80057,1.88473,1.47071,2.29875
3.57314,1.83247,1.80061,1.8849,1.4708,2.29899,1.83247,1.80061,1.8849,1.4708,2.29899,1.83247,1.80061,1.8849,1.4708,2.29899,1.83247,1.80061,1.8849,1.4708,2.29899
3.57364,1.83251,1.80066,1.88507,1.4709,2.29924,1.83251,1.80066,1.88507,1.4709,2.29924,1.83251,1.80066,1.88507,1.4709,2.29924,1.83251,1.80066,1.88507,1.4709,2.29924
3.57414,1.83255,1.80071,1.88524,1.47099,2.29948,1.83255,1.80071,1.88524,1.47099,2.29948,1.83255,1.80071,1.88524,1.47099,2.29948,1.83255,1.80071,1.88524,1.47099,2.29948
3.57464,1.83259,1.80076,1.88541,1.47109,2.29972,1.83259,1.80076,1.88541,1.47109,2.29972,1.83259,1.80076,1.88541,1.47109,2.29972,1.83259,1.80076,1.88541,1.47109,2.29972
3.57514,1.83263,1.8008,1.88558,1.47119,2.29997,1.83263,1.8008,1.88558,1.47119,2.29997,1.83263,1.8008,1.88558,1.47119,2.29997,1.83263,1.8008,1.88558,1.47119,2.29997
3.57564,1.83268,1.80085,1.88575,1.47128,2.30021,1.83268,1.80085,1.88575,1.47128,2.30021,1.83268,1.80085,1.88575,1.47128,2.30021,1.83268,1.80085,1.88575,1.47128,2.30021
3.57614,1.83272,1.8009,1.88592,1.47138,2.30046,1.83272,1.8009,1.88592,1.47138,2.30046,1.83272,1.8009,1.88592,1.47138,2.30046,1.83272,1.8009,1.88592,1.47138,2.30046
3.57664,1.83276,1.80095,1.88609,1.47147,2.3007,1.83276,1.80095,1.88609,1.47147,2.3007,1.83276,1.80095,1.88609,1.47147,2.3007,1.83276,1.80095,1.88609,1.47147,2.3007
3.57714,1.8328,1.801,1.88626,1.47157,2.30095,1.8328,1.801,1.88626,1.47157,2.30095,1.8328,1.801,1.88626,1.47157,2.30095,1.8328,1.801,1.88626,1.47157,2.30095
3.57764,1.83284,1.80104,1.88643,1.47167,2.30119,1.83284,1.80104,1.88643,1.47167,2.30119,1.83284,1.80104,1.88643,1.47167,2.30119,1.83284,1.80104,1.88643,1.47167,2.30119
3.57814,1.83288,1.80109,1.8866,1.47176,2.30143,1.83288,1.80109,1.8866,1.47176,2.30143,1.83288,1.80109,1.8866,1.47176,2.30143,1.83288,1.80109,1.8866,1.47176,2.30143
3.57864,1.83293,1.80114,1.88677,1.47186,2.30168,1.83293,1.80114,1.88677,1.47186,2.30168,1.83293,1.80114,1.88677,1.47186,2.30168,1.83293,1.80114,1.88677,1.47186,2.30168
3.57914,1.83297,1.80119,1.88694,1.47195,2.30192,1.83297,1.80119,1.88694,1.47195,2.30192,1.83297,1.80119,1.88694,1.47195,2.30192,1.83297,1.80119,1.88694,1.47195,2.30192
3.57964,1.83301,1.80123,1.88711,1.47205,2.30217,1.83301,1.80123,1.88711,1.47205,2.30217,1.83301,1.80123,1.88711,1.47205,2.30217,1.83301,1.80123,1.88711,1.47205,2.30217
3.58014,1.83305,1.80128,1.88728,1.47215,2.30241,1.83305,1.80128,1.88728,1.47215,2.30241,1.83305,1.80128,1.88728,1.47215,2.30241,1.83305,1.80128,1.88728,1.47215,2.30241
3.58064,1.83309,1.80133,1.88745,1.47224,2.30266,1.83309,1.80133,1.88745,1.47224,2.30266,1.83309,1.80133,1.88745,1.47224,2.30266,1.83309,1.80133,1.88745,1.47224,2.30266
3.58114,1.83314,1.80138,1.88762,1.47234,2.3029,1.83314,1.80138,1.88762,1.47234,2.3029,1.83314,1.80138,1.88762,1.47234,2.3029,1.83314,1.80138,1.88762,1.47234,2.3029
3.58164,1.83318,1.80143,1.88779,1.47243,2.30315,1.83318,1.80143,1.88779,1.47243,2.30315,1.83318,1.80143,1.88779,1.47243,2.30315,1.83318,1.80143,1.88779,1.47243,2.30315
3.58214,1.83322,1.80147,1.88796,1.47253,2.30339,1.83322,1.80147,1.88796,1.47253,2.30339,1.83322,1.80147,1.88796,1.47253,2.30339,1.83322,1.80147,1.88796,1.47253,2.30339
3.58264,1.83326,1.80152,1.88813,1.47263,2.30363,1.83326,1.80152,1.88813,1.47263,2.30363,1.83326,1.80152,1.88813,1.47263,2.30363,1.83326,1.80152,1.88813,1.47263,2.30363
3.58314,1.8333,1.80157,1.8883,1.47272,2.30388,1.8333,1.80157,1.8883,1.47272,2.30388,1.8333,1.80157,1.8883,1.47272,2.30388,1.8333,1.80157,1.8883,1.47272,2.30388
3.58364,1.83334,1.80162,1.88847,1.47282,2.30412,1.83334,1.80162,1.88847,1.47282,2.30412,1.83334,1.80162,1.88847,1.47282,2.30412,1.83334,1.80162,1.88847,1.47282,2.30412
3.58414,1.83339,1.80166,1.88864,1.47291,2.30437,1.83339,1.80166,1.88864,1.47291,2.30437,1.83339,1.80166,1.88864,1.47291,2.30437,1.83339,1.80166,1.88864,1.47291,2.30437
3.58464,1.83343,1.80171,1.88881,1.47301,2.30461,1.83343,1.80171,1.88881,1.47301,2.30461,1.83343,1.80171,1.88881,1.47301,2.30461,1.83343,1.80171,1.88881,1.47301,2.30461
3.58514,1.83347,1.80176,1.88898,1.47311,2.30486,1.83347,1.80176,1.88898,1.47311,2.30486,1.83347,1.80176,1.88898,1.47311,2.30486,1.83347,1.80176,1.88898,1.47311,2.30486
3.58564,1.83351,1.80181,1.88915,1.4732,2.3051,1.83351,1.80181,1.88915,1.4732,2.3051,1.83351,1.80181,1.88915,1.4732,2.3051,1.83351,1.80181,1.88915,1.4732,2.3051
3.58614,1.83355,1.80185,1.88932,1.4733,2.30535,1.83355,1.80185,1.88932,1.4733,2.30535,1.83355,1.80185,1.88932,1.4733,2.30535,1.83355,1.80185,1.88932,1.4733,2.30535
3.58664,1.83359,1.8019,1.88949,1.47339,2.30559,1.83359,1.8019,1.88949,1.47339,2.30559,1.83359,1.8019,1.88949,1.47339,2.30559,1.83359,1.8019,1.88949,1.47339,2.30559
3.58714,1.83363,1.80195,1.88966,1.47349,2.30584,1.83363,1.80195,1.88966,1.47349,2.30584,1.83363,1.80195,1.88966,1.47349,2.30584,1.83363,1.80195,1.88966,1.47349,2.30584
3.58764,1.83368,1.802,1.88983,1.47358,2.30608,1.83368,1.802,1.88983,1.47358,2.30608,1.83368,1.802,1.88983,1.47358,2.30608,1.83368,1.802,1.88983,1.47358,2.30608
3.58814,1.83372,1.80204,1.89,1.47368,2.30632,1.83372,1.80204,1.89,1.47368,2.30632,1.83372,1.80204,1.89,1.47368,2.30632,1.83372,1.80204,1.89,1.47368,2.30632
3.58864,1.83376,1.80209,1.89017,1.47378,2.30657,1.83376,1.80209,1.89017,1.47378,2.30657,1.83376,1.80209,1.89017,1.47378,2.30657,1.83376,1.80209,1.89017,1.47378,2.30657
3.58914,1.8338,1.80214,1.89034,1.47387,2.30681,1.8338,1.80214,1.89034,1.47387,2.30681,1.8338,1.80214,1.89034,1.47387,2.30681,1.8338,1.80214,1.89034,1.47387,2.30681
3.58964,1.83384,1.80219,1.89051,1.47397,2.30706,1.83384,1.80219,1.89051,1.47397,2.30706,1.83384,1.80219,1.89051,1.47397,2.30706,1.83384,1.80219,1.89051,1.47397,2.30706
3.59014,1.83388,1.80223,1.89068,1.47406,2.3073,1.83388,1.80223,1.89068,1.47406,2.3073,1.83388,1.80223,1.89068,1.47406,2.3073,1.83388,1.80223,1.89068,1.47406,2.3073
3.59064,1.83393,1.80228,1.89085,1.47416,2.30755,1.83393,1.80228,1.89085,1.47416,2.30755,1.83393,1.80228,1.89085,1.47416,2.30755,1.83393,1.80228,1.89085,1.47416,2.30755
3.59114,1.83397,1.80233,1.89102,1.47426,2.30779,1.83397,1.80233,1.89102,1.47426,2.30779,1.83397,1.80233,1.89102,1.47426,2.30779,1.83397,1.80233,1.89102,1.47426,2.30779
3.59164,1.83401,1.80238,1.89119,1.47435,2.30804,1.83401,1.80238,1.89119,1.47435,2.30804,1.83401,1.80238,1.89119,1.47435,2.30804,1.83401,1.80238,1.89119,1.47435,2.30804
3.59214,1.83405,1.80242,1.89137,1.47445,2.30828,1.83405,1.80242,1.89137,1.47445,2.30828,1.83405,1.80242,1.89137,1.47445,2.30828,1.83405,1.80242,1.89137,1.47445,2.30828
3.59264,1.83409,1.80247,1.89154,1.47454,2.30853,1.83409,1.80247,1.89154,1.47454,2.30853,1.83409,1.80247,1.89154,1.47454,2.30853,1.83409,1.80247,1.89154,1.47454,2.30853
3.59314,1.83413,1.80252,1.89171,1.47464,2.30877,1.83413,1.80252,1.89171,1.47464,2.30877,1.83413,1.80252,1.89171,1.47464,2.30877,1.83413,1.80252,1.89171,1.47464,2.30877
3.59364,1.83417,1.80257,1.89188,1.47473,2.30902,1.83417,1.80257,1.89188,1.47473,2.30902,1.83417,1.80257,1.89188,1.47473,2.30902,1.83417,1.80257,1.89188,1.47473,2.30902
3.59414,1.83422,1.80261,1.89205,1.47483,2.30926,1.83422,1.80261,1.89205,1.47483,2.30926,1.83422,1.80261,1.89205,1.47483,2.30926,1.83422,1.80261,1.89205,1.47483,2.30926
3.59464,1.83426,1.80266,1.89222,1.47493,2.30951,1.83426,1.80266,1.89222,1.47493,2.30951,1.83426,1.80266,1.89222,1.47493,2.30951,1.83426,1.80266,1.89222,1.47493,2.30951
3.59514,1.8343,1.80271,1.89239,1.47502,2.30975,1.8343,1.80271,1.89239,1.47502,2.30975,1.8343,1.80271,1.89239,1.47502,2.30975,1.8343,1.80271,1.89239,1.47502,2.30975
3.59564,1.83434,1.80276,1.89256,1.47512,2.31,1.83434,1.80276,1.89256,1.47512,2.31,1.83434,1.80276,1.89256,1.47512,2.31,1.83434,1.80276,1.89256,1.47512,2.31
3.59614,1.83438,1.8028,1.89273,1.47521,2.31024,1.83438,1.8028,1.89273,1.47521,2.31024,1.83438,1.8028,1.89273,1.47521,2.31024,1.83438,1.8028,1.89273,1.47521,2.31024
3.59664,1.83442,1.80285,1.8929,1.47531,2.31049,1.83442,1.80285,1.8929,1.47531,2.31049,1.83442,1.80285,1.8929,1.47531,2.31049,1.83442,1.80285,1.8929,1.47531,2.31049
3.59714,1.83446,1.8029,1.89307,1.47541,2.31073,1.83446,1.8029,1.89307,1.47541,2.31073,1.83446,1.8029,1.89307,1.47541,2.31073,1.83446,1.8029,1.89307,1.47541,2.31073
3.59764,1.83451,1.80294,1.89324,1.4755,2.31098,1.83451,1.80294,1.89324,1.4755,2.31098,1.83451,1.80294,1.89324,1.4755,2.31098,1.83451,1.80294,1.89324,1.4755,2.31098
3.59814,1.83455,1.80299,1.89341,1.4756,2.31122,1.83455,1.80299,1.89341,1.4756,2.31122,1.83455,1.80299,1.89341,1.4756,2.31122,1.83455,1.80299,1.89341,1.4756,2.31122
3.59864,1.83459,1.80304,1.89358,1.47569,2.31147,1.83459,1.80304,1.89358,1.47569,2.31147,1.83459,1.80304,1.89358,1.47569,2.31147,1.83459,1.80304,1.89358,1.47569,2.31147
3.59914,1.83463,1.80309,1.89375,1.47579,2.31171,1.83463,1.80309,1.89375,1.47579,2.31171,1.83463,1.80309,1.89375,1.47579,2.31171,1.83463,1.80309,1.89375,1.47579,2.31171
3.59964,1.83467,1.80313,1.89392,1.47588,2.31196,1.83467,1.80313,1.89392,1.47588,2.31196,1.83467,1.80313,1.89392,1.47588,2.31196,1.83467,1.80313,1.89392,1.47588,2.31196
3.60014,1.83471,1.80318,1.89409,1.47598,2.3122,1.83471,1.80318,1.89409,1.47598,2.3122,1.83471,1.80318,1.89409,1.47598,2.3122,1.83471,1.80318,1.89409,1.47598,2.3122
3.60064,1.83475,1.80323,1.89426,1.47608,2.31245,1.83475,1.80323,1.89426,1.47608,2.31245,1.83475,1.80323,1.89426,1.47608,2.31245,1.83475,1.80323,1.89426,1.47608,2.31245
3.60114,1.8348,1.80328,1.89443,1.47617,2.31269,1.8348,1.80328,1.89443,1.47617,2.31269,1.8348,1.80328,1.89443,1.47617,2.31269,1.8348,1.80328,1.89443,1.47617,2.31269
3.60164,1.83484,1.80332,1.8946,1.47627,2.31294,1.83484,1.80332,1.8946,1.47627,2.31294,1.83484,1.80332,1.8946,1.47627,2.31294,1.83484,1.80332,1.8946,1.47627,2.31294
3.60214,1.83488,1.80337,1.89477,1.47636,2.31318,1.83488,1.80337,1.89477,1.47636,2.31318,1.83488,1.80337,1.89477,1.47636,2.31318,1.83488,1.80337,1.89477,1.47636,2.31318
3.60264,1.83492,1.80342,1.89494,1.47646,2.31343,1.83492,1.80342,1.89494,1.47646,2.31343,1.83492,1.80342,1.89494,1.47646,2.31343,1.83492,1.80342,1.89494,1.47646,2.31343
3.60314,1.83496,1.80346,1.89511,1.47655,2.31367,1.83496,1.80346,1.89511,1.47655,2.31367,1.83496,1.80346,1.89511,1.47655,2.31367,1.83496,1.80346,1.89511,1.47655,2.31367
3.60364,1.835,1.80351,1.89528,1.47665,2.31392,1.835,1.80351,1.89528,1.47665,2.31392,1.835,1.80351,1.89528,1.47665,2.31392,1.835,1.80351,1.89528,1.47665,2.31392
3.60414,1.83504,1.80356,1.89546,1.47675,2.31417,1.83504,1.80356,1.89546,1.47675,2.31417,1.83504,1.80356,1.89546,1.47675,2.31417,1.83504,1.80356,1.89546,1.47675,2.31417
3.60464,1.83508,1.80361,1.89563,1.47684,2.31441,1.83508,1.80361,1.89563,1.47684,2.31441,1.83508,1.80361,1.89563,1.47684,2.31441,1.83508,1.80361,1.89563,1.47684,2.31441
3.60514,1.83513,1.80365,1.8958,1.47694,2.31466,1.83513,1.80365,1.8958,1.47694,2.31466,1.83513,1.80365,1.8958,1.47694,2.31466,1.83513,1.80365,1.8958,1.47694,2.31466
3.60564,1.83517,1.8037,1.89597,1.47703,2.3149,1.83517,1.8037,1.89597,1.47703,2.3149,1.83517,1.8037,1.89597,1.47703,2.3149,1.83517,1.8037,1.89597,1.47703,2.3149
3.60614,1.83521,1.80375,1.89614,1.47713,2.31515,1.83521,1.80375,1.89614,1.47713,2.31515,1.83521,1.80375,1.89614,1.47713,2.31515,1.83521,1.80375,1.89614,1.47713,2.31515
3.60664,1.83525,1.80379,1.89631,1.47722,2.31539,1.83525,1.80379,1.89631,1.47722,2.31539,1.83525,1.80379,1.89631,1.47722,2.31539,1.83525,1.80379,1.89631,1.47722,2.31539
3.60714,1.83529,1.80384,1.89648,1.47732,2.31564,1.83529,1.80384,1.89648,1.47732,2.31564,1.83529,1.80384,1.89648,1.47732,2.31564,1.83529,1.80384,1.89648,1.47732,2.31564
3.60764,1.83533,1.80389,1.89665,1.47742,2.31588,1.83533,1.80389,1.89665,1.47742,2.31588,1.83533,1.80389,1.89665,1.47742,2.31588,1.83533,1.80389,1.89665,1.47742,2.31588
3.60814,1.83537,1.80394,1.89682,1.47751,2.31613,1.83537,1.80394,1.89682,1.47751,2.31613,1.83537,1.80394,1.89682,1.47751,2.31613,1.83537,1.80394,1.89682,1.47751,2.31613
3.60864,1.83541,1.80398,1.89699,1.47761,2.31637,1.83541,1.80398,1.89699,1.47761,2.31637,1.83541,1.80398,1.89699,1.47761,2.31637,1.83541,1.80398,1.89699,1.47761,2.31637
3.60914,1.83545,1.80403,1.89716,1.4777,2.31662,1.83545,1.80403,1.89716,1.4777,2.31662,1.83545,1.80403,1.89716,1.4777,2.31662,1.83545,1.80403,1.89716,1.4777,2.31662
3.60964,1.8355,1.80408,1.89733,1.4778,2.31686,1.8355,1.80408,1.89733,1.4778,2.31686,1.8355,1.80408,1.89733,1.4778,2.31686,1.8355,1.80408,1.89733,1.4778,2.31686
3.61014,1.83554,1.80412,1.8975,1.47789,2.31711,1.83554,1.80412,1.8975,1.47789,2.31711,1.83554,1.80412,1.8975,1.47789,2.31711,1.83554,1.80412,1.8975,1.47789,2.31711
3.61064,1.83558,1.80417,1.89767,1.47799,2.31736,1.83558,1.80417,1.89767,1.47799,2.31736,1.83558,1.80417,1.89767,1.47799,2.31736,1.83558,1.80417,1.89767,1.47799,2.31736
3.61114,1.83562,1.80422,1.89784,1.47809,2.3176,1.83562,1.80422,1.89784,1.47809,2.3176,1.83562,1.80422,1.89784,1.47809,2.3176,1.83562,1.80422,1.89784,1.47809,2.3176
3.61164,1.83566,1.80426,1.89801,1.47818,2.31785,1.83566,1.80426,1.89801,1.47818,2.31785,1.83566,1.80426,1.89801,1.47818,2.31785,1.83566,1.80426,1.89801,1.47818,2.31785
3.61214,1.8357,1.80431,1.89818,1.47828,2.31809,1.8357,1.80431,1.89818,1.47828,2.31809,1.8357,1.80431,1.89818,1.47828,2.31809,1.8357,1.80431,1.89818,1.47828,2.31809
3.61264,1.83574,1.80436,1.89836,1.47837,2.31834,1.83574,1.80436,1.89836,1.47837,2.31834,1.83574,1.80436,1.89836,1.47837,2.31834,1.83574,1.80436,1.89836,1.47837,2.31834
3.61314,1.83578,1.80441,1.89853,1.47847,2.31858,1.83578,1.80441,1.89853,1.47847,2.31858,1.83578,1.80441,1.89853,1.47847,2.31858,1.83578,1.80441,1.89853,1.47847,2.31858
3.61364,1.83582,1.80445,1.8987,1.47856,2.31883,1.83582,1.80445,1.8987,1.47856,2.31883,1.83582,1.80445,1.8987,1.47856,2.31883,1.83582,1.80445,1.8987,1.47856,2.31883
3.61414,1.83587,1.8045,1.89887,1.47866,2.31908,1.83587,1.8045,1.89887,1.47866,2.31908,1.83587,1.8045,1.89887,1.47866,2.31908,1.83587,1.8045,1.89887,1.47866,2.31908
3.61464,1.83591,1.80455,1.89904,1.47875,2.31932,1.83591,1.80455,1.89904,1.47875,2.31932,1.83591,1.80455,1.89904,1.47875,2.31932,1.83591,1.80455,1.89904,1.47875,2.31932
3.61514,1.83595,1.80459,1.89921,1.47885,2.31957,1.83595,1.80459,1.89921,1.47885,2.31957,1.83595,1.80459,1.89921,1.47885,2.31957,1.83595,1.80459,1.89921,1.47885,2.31957
3.61564,1.83599,1.80464,1.89938,1.47895,2.31981,1.83599,1.80464,1.89938,1.47895,2.31981,1.83599,1.80464,1.89938,1.47895,2.31981,1.83599,1.80464,1.89938,1.47895,2.31981
3.61614,1.83603,1.80469,1.89955,1.47904,2.32006,1.83603,1.80469,1.89955,1.47904,2.32006,1.83603,1.80469,1.89955,1.47904,2.32006,1.83603,1.80469,1.89955,1.47904,2.32006
3.61664,1.83607,1.80473,1.89972,1.47914,2.3203,1.83607,1.80473,1.89972,1.47914,2.3203,1.83607,1.80473,1.89972,1.47914,2.3203,1.83607,1.80473,1.89972,1.47914,2.3203
3.61714,1.83611,1.80478,1.89989,1.47923,2.32055,1.83611,1.80478,1.89989,1.47923,2.32055,1.83611,1.80478,1.89989,1.47923,2.32055,1.83611,1.80478,1.89989,1.47923,2.32055
3.61764,1.83615,1.80483,1.90006,1.47933,2.3208,1.83615,1.80483,1.90006,1.47933,2.3208,1.83615,1.80483,1.90006,1.47933,2.3208,1.83615,1.80483,1.90006,1.47933,2.3208
3.61814,1.83619,1.80487,1.90023,1.47942,2.32104,1.83619,1.80487,1.90023,1.47942,2.32104,1.83619,1.80487,1.90023,1.47942,2.32104,1.83619,1.80487,1.90023,1.47942,2.32104
3.61864,1.83623,1.80492,1.9004,1.47952,2.32129,1.83623,1.80492,1.9004,1.47952,2.32129,1.83623,1.80492,1.9004,1.47952,2.32129,1.83623,1.80492,1.9004,1.47952,2.32129
3.61914,1.83628,1.80497,1.90057,1.47961,2.32153,1.83628,1.80497,1.90057,1.47961,2.32153,1.83628,1.80497,1.90057,1.47961,2.32153,1.83628,1.80497,1.90057,1.47961,2.32153
3.61964,1.83632,1.80501,1.90074,1.47971,2.32178,1.83632,1.80501,1.90074,1.47971,2.32178,1.83632,1.80501,1.90074,1.47971,2.32178,1.83632,1.80501,1.90074,1.47971,2.32178
3.62014,1.83636,1.80506,1.90092,1.47981,2.32203,1.83636,1.80506,1.90092,1.47981,2.32203,1.83636,1.80506,1.90092,1.47981,2.32203,1.83636,1.80506,1.90092,1.47981,2.32203
3.62064,1.8364,1.80511,1.90109,1.4799,2.32227,1.8364,1.80511,1.90109,1.4799,2.32227,1.8364,1.80511,1.90109,1.4799,2.32227,1.8364,1.80511,1.90109,1.4799,2.32227
3.62114,1.83644,1.80516,1.90126,1.48,2.32252,1.83644,1.80516,1.90126,1.48,2.32252,1.83644,1.80516,1.90126,1.48,2.32252,1.83644,1.80516,1.90126,1.48,2.32252
3.62164,1.83648,1.8052,1.90143,1.48009,2.32276,1.83648,1.8052,1.90143,1.48009,2.32276,1.83648,1.8052,1.90143,1.48009,2.32276,1.83648,1.8052,1.90143,1.48009,2.32276
3.62214,1.83652,1.80525,1.9016,1.48019,2.32301,1.83652,1.80525,1.9016,1.48019,2.32301,1.83652,1.80525,1.9016,1.48019,2.32301,1.83652,1.80525,1.9016,1.48019,2.32301
3.62264,1.83656,1.8053,1.90177,1.48028,2.32326,1.83656,1.8053,1.90177,1.48028,2.32326,1.83656,1.8053,1.90177,1.48028,2.32326,1.83656,1.8053,1.90177,1.48028,2.32326
3.62314,1.8366,1.80534,1.90194,1.48038,2.3235,1.8366,1.80534,1.90194,1.48038,2.3235,1.8366,1.80534,1.90194,1.48038,2.3235,1.8366,1.80534,1.90194,1.48038,2.3235
3.62364,1.83664,1.80539,1.90211,1.48047,2.32375,1.83664,1.80539,1.90211,1.48047,2.32375,1.83664,1.80539,1.90211,1.48047,2.32375,1.83664,1.80539,1.90211,1.48047,2.32375
3.62414,1.83668,1.80544,1.90228,1.48057,2.32399,1.83668,1.80544,1.90228,1.48057,2.32399,1.83668,1.80544,1.90228,1.48057,2.32399,1.83668,1.80544,1.90228,1.48057,2.32399
3.62464,1.83672,1.80548,1.90245,1.48067,2.32424,1.83672,1.80548,1.90245,1.48067,2.32424,1.83672,1.80548,1.90245,1.48067,2.32424,1.83672,1.80548,1.90245,1.48067,2.32424
3.62514,1.83677,1.80553,1.90262,1.48076,2.32449,1.83677,1.80553,1.90262,1.48076,2.32449,1.83677,1.80553,1.90262,1.48076,2.32449,1.83677,1.80553,1.90262,1.48076,2.32449
3.62564,1.83681,1.80558,1.90279,1.48086,2.32473,1.83681,1.80558,1.90279,1.48086,2.32473,1.83681,1.80558,1.90279,1.48086,2.32473,1.83681,1.80558,1.90279,1.48086,2.32473
3.62614,1.83685,1.80562,1.90297,1.48095,2.32498,1.83685,1.80562,1.90297,1.48095,2.32498,1.83685,1.80562,1.90297,1.48095,2.32498,1.83685,1.80562,1.90297,1.48095,2.32498
3.62664,1.83689,1.80567,1.90314,1.48105,2.32522,1.83689,1.80567,1.90314,1.48105,2.32522,1.83689,1.80567,1.90314,1.48105,2.32522,1.83689,1.80567,1.90314,1.48105,2.32522
3.62714,1.83693,1.80572,1.90331,1.48114,2.32547,1.83693,1.80572,1.90331,1.48114,2.32547,1.83693,1.80572,1.90331,1.48114,2.32547,1.83693,1.80572,1.90331,1.48114,2.32547
3.62764,1.83697,1.80576,1.90348,1.48124,2.32572,1.83697,1.80576,1.90348,1.48124,2.32572,1.83697,1.80576,1.90348,1.48124,2.32572,1.83697,1.80576,1.90348,1.48124,2.32572
3.62814,1.83701,1.80581,1.90365,1.48133,2.32596,1.83701,1.80581,1.90365,1.48133,2.32596,1.83701,1.80581,1.90365,1.48133,2.32596,1.83701,1.80581,1.90365,1.48133,2.32596
3.62864,1.83705,1.80586,1.90382,1.48143,2.32621,1.83705,1.80586,1.90382,1.48143,2.32621,1.83705,1.80586,1.90382,1.48143,2.32621,1.83705,1.80586,1.90382,1.48143,2.32621
3.62914,1.83709,1.8059,1.90399,1.48152,2.32646,1.83709,1.8059,1.90399,1.48152,2.32646,1.83709,1.8059,1.90399,1.48152,2.32646,1.83709,1.8059,1.90399,1.48152,2.32646
3.62964,1.83713,1.80595,1.90416,1.48162,2.3267,1.83713,1.80595,1.90416,1.48162,2.3267,1.83713,1.80595,1.90416,1.48162,2.3267,1.83713,1.80595,1.90416,1.48162,2.3267
3.63014,1.83717,1.806,1.90433,1.48172,2.32695,1.83717,1.806,1.90433,1.48172,2.32695,1.83717,1.806,1.90433,1.48172,2.32695,1.83717,1.806,1.90433,1.48172,2.32695
3.63064,1.83721,1.80604,1.9045,1.48181,2.32719,1.83721,1.80604,1.9045,1.48181,2.32719,1.83721,1.80604,1.9045,1.48181,2.32719,1.83721,1.80604,1.9045,1.48181,2.32719
3.63114,1.83725,1.80609,1.90467,1.48191,2.32744,1.83725,1.80609,1.90467,1.48191,2.32744,1.83725,1.80609,1.90467,1.48191,2.32744,1.83725,1.80609,1.90467,1.48191,2.32744
3.63164,1.8373,1.80614,1.90484,1.482,2.32769,1.8373,1.80614,1.90484,1.482,2.32769,1.8373,1.80614,1.90484,1.482,2.32769,1.8373,1.80614,1.90484,1.482,2.32769
3.63214,1.83734,1.80618,1.90502,1.4821,2.32793,1.83734,1.80618,1.90502,1.4821,2.32793,1.83734,1.80618,1.90502,1.4821,2.32793,1.83734,1.80618,1.90502,1.4821,2.32793
3.63264,1.83738,1.80623,1.90519,1.48219,2.32818,1.83738,1.80623,1.90519,1.48219,2.32818,1.83738,1.80623,1.90519,1.48219,2.32818,1.83738,1.80623,1.90519,1.48219,2.32818
3.63314,1.83742,1.80628,1.90536,1.48229,2.32843,1.83742,1.80628,1.90536,1.48229,2.32843,1.83742,1.80628,1.90536,1.48229,2.32843,1.83742,1.80628,1.90536,1.48229,2.32843
3.63364,1.83746,1.80632,1.90553,1.48238,2.32867,1.83746,1.80632,1.90553,1.48238,2.32867,1.83746,1.80632,1.90553,1.48238,2.32867,1.83746,1.80632,1.90553,1.48238,2.32867
3.63414,1.8375,1.80637,1.9057,1.48248,2.32892,1.8375,1.80637,1.9057,1.48248,2.32892,1.8375,1.80637,1.9057,1.48248,2.32892,1.8375,1.80637,1.9057,1.48248,2.32892
