stream,next_stream,drainage_area_km2,length_km,area_sqkm,centroid_lon,centroid_lat,hu,i2,i3,sw,ss,n,slope,res_ss,res_gw,melt,t_thres
420542544,420542343,40.857000000000006,0.188,0.04,-74.79597222,40.37680555555556,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542341,420541532,1.214,0.188,0.066,-74.81658333,40.37708333333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542739,420542342,0.099,0.233,0.099,-74.80219444,40.37580555555556,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542342,420542544,40.403000000000006,0.329,0.092,-74.79892857,40.37732142857143,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540921,420542740,0.236,0.421,0.236,-74.79226852,40.381365740740726,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541324,420542544,0.184,0.326,0.184,-74.79651786,40.38038690476189,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541532,420541323,1.68,0.817,0.407,-74.81172043,40.37806451612903,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540078,420542342,40.212,0.652,0.387,-74.80246469,40.381772598870064,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541323,420540509,33.375,0.117,0.014,-74.81,40.38208333333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540509,420540078,34.142,0.517,0.223,-74.80605392,40.38257352941177,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540919,420541323,31.681,0.28,0.079,-74.80965278,40.38368055555554,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541726,420542740,0.808,0.584,0.23,-74.78782143,40.37979761904762,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420544961,420545380,44.42300000000001,0.375,0.145,-74.78859848,40.36575757575756,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542545,420542740,0.059,0.304,0.059,-74.78671296,40.377175925925926,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542130,420541322,0.164,0.443,0.164,-74.82178333,40.37691666666666,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541322,420541114,5.2010000000000005,0.375,0.138,-74.82418651,40.38144841269842,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541114,420540918,5.425,0.35,0.145,-74.82083333,40.381553030303024,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541531,420540918,0.092,0.117,0.092,-74.81684524,40.38083333333335,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540918,420540508,5.569999999999999,0.35,0.053,-74.81875,40.383125,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539884,420540508,15.024,0.468,0.158,-74.81892361,40.38656250000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540077,420539883,14.411,0.679,0.243,-74.82393018,40.38631756756757,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538810,420540285,8.651,0.861,0.256,-74.81597222,40.39095085470085,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539883,420539884,14.774,0.071,0.014,-74.82083333,40.38833333333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539252,420539883,0.349,0.397,0.112,-74.82313889,40.38980555555554,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538809,420539884,0.092,0.442,0.092,-74.81982143,40.39089285714285,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539024,420539882,0.053,0.117,0.053,-74.82625,40.39062500000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538808,420539251,12.553,0.233,0.073,-74.83125,40.39147727272726,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538384,420539252,0.073,0.28,0.073,-74.82473485,40.39261363636364,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537774,420539252,0.164,0.395,0.164,-74.82275,40.39415,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537159,420539251,0.308,0.559,0.308,-74.82724291,40.39557624113475,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537158,420538808,0.131,0.559,0.131,-74.83,40.396375,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537373,420538810,0.486,0.654,0.223,-74.8192402,40.39575980392156,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534928,420537374,0.662,1.302,0.662,-74.81337871,40.40323019801979,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536363,420537373,0.151,0.35,0.151,-74.82266304,40.39994565217392,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536553,420537373,0.112,0.302,0.112,-74.81987745,40.40031862745098,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535137,420536551,0.21,0.535,0.21,-74.83125,40.405130208333325,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534720,420535732,0.099,0.21,0.099,-74.82769444,40.40752777777777,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534927,420535732,1.327,0.421,0.184,-74.8241369,40.40675595238096,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535534,420535138,0.118,0.326,0.118,-74.81930556,40.40430555555556,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535138,420534927,0.999,0.142,0.04,-74.82055556,40.40694444444444,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420533895,420535138,0.841,0.304,0.249,-74.81848684,40.41015350877194,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534113,420534927,0.144,0.395,0.144,-74.82272727,40.41026515151515,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534520,420533895,0.027,0.117,0.027,-74.81958333,40.40979166666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420533705,420533895,0.565,0.562,0.321,-74.81453231,40.40956632653062,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542131,420541114,0.079,0.117,0.079,-74.81930556,40.37861111111112,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542935,420542341,0.958,0.233,0.066,-74.81783333,40.37499999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542936,420541532,0.059,0.117,0.059,-74.81217593,40.37560185185185,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540508,420540919,29.672,0.587,0.236,-74.8143287,40.3837037,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543347,420542935,0.446,0.863,0.446,-74.82219363,40.369350490196105,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543556,420542935,0.446,0.186,0.053,-74.8171875,40.37302083333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543971,420543556,0.131,0.466,0.131,-74.81875,40.36920833333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543972,420543556,0.262,0.466,0.262,-74.81495833,40.36939583333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540507,420540284,0.918,0.259,0.059,-74.83017857,40.38529761904763,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542542,420542543,4.354000000000001,0.375,0.105,-74.82895833,40.37619791666668,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541321,420541928,0.269,0.725,0.269,-74.82994658,40.38001068376068,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543344,420543147,2.9200000000000004,0.188,0.053,-74.834375,40.37291666666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541927,420543344,0.993,0.979,0.282,-74.83820736,40.37710271317829,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543147,420543148,3.741000000000001,0.188,0.046,-74.83279762,40.37410714285714,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543148,420543345,3.9060000000000006,0.117,0.027,-74.83166667,40.37437500000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543345,420542542,4.176,0.21,0.053,-74.82947917,40.37343750000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542934,420542543,0.138,0.419,0.138,-74.82478175,40.37367063492064,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420543346,420542542,0.073,0.117,0.073,-74.82685606,40.37306818181817,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542129,420543148,0.138,0.419,0.138,-74.83418651,40.37791666666666,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542543,420541928,4.571000000000001,0.233,0.079,-74.82572917,40.37729166666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541925,420541926,0.474,0.701,0.204,-74.84555108,40.37848118279569,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541928,420541322,4.899000000000001,0.233,0.059,-74.82606481,40.37912037037037,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541926,420541927,0.6779999999999999,0.071,0.014,-74.8425,40.38,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541530,420541927,0.033,0.233,0.033,-74.84141667,40.38141666666668,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541320,420541926,0.19,0.562,0.19,-74.84679598,40.38130747126437,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540506,420539880,0.413,0.937,0.413,-74.83925265,40.38311507936508,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540715,420540284,0.105,0.326,0.105,-74.83,40.38273809523812,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539880,420540507,0.78,0.375,0.262,-74.83385417,40.3845,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540076,420539880,0.105,0.213,0.105,-74.83697917,40.38640625,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539881,420540507,0.079,0.117,0.079,-74.83215278,40.38763888888888,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536148,420536149,0.347,0.982,0.347,-74.85596698,40.39992924528302,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536765,420536549,1.5299999999999998,0.117,0.027,-74.84625,40.400208333333325,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536149,420536765,0.919,0.491,0.184,-74.84994048,40.40127976190476,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534719,420536549,0.321,0.696,0.321,-74.84686224,40.40596088435375,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535930,420536149,0.388,0.117,0.014,-74.85125,40.40416666666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535531,420535930,0.243,0.679,0.243,-74.85591216,40.40447072072071,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534926,420535930,0.131,0.21,0.131,-74.85120833,40.40666666666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537156,420537157,0.289,0.491,0.289,-74.85327652,40.39689393939394,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537157,420536765,0.584,0.35,0.105,-74.8475,40.39786458333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537773,420537157,0.19,0.442,0.19,-74.85021552,40.394497126436775,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538573,420539664,0.21,0.583,0.21,-74.85440104,40.39101562499999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539247,420540713,0.328,0.188,0.328,-74.85771667,40.388366666666656,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539248,420539664,0.073,0.21,0.073,-74.85132576,40.38988636363636,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539442,420539249,5.776000000000001,0.375,0.184,-74.84782738,40.38702380952382,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539664,420540282,0.349,0.326,0.066,-74.8515,40.3875,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540281,420540505,0.118,0.304,0.118,-74.85902778,40.38578703703703,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540282,420539442,5.546,0.304,0.125,-74.85037281,40.38418859649124,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540505,420540713,4.73,0.375,0.236,-74.85405093,40.382615740740725,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540713,420540282,5.072,0.071,0.014,-74.8525,40.38499999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540714,420539442,0.046,0.186,0.046,-74.84839286,40.38422619047618,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420541319,420540505,4.376,0.233,0.059,-74.85671296,40.38143518518519,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542127,420542126,0.269,0.606,0.269,-74.85397358,40.37616869918699,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542128,420541925,0.145,0.284,0.145,-74.85041667,40.37761363636363,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542541,420542126,3.423,0.233,0.099,-74.85975,40.37658333333332,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542931,420542541,2.648,0.302,0.079,-74.858125,40.37534722222224,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420542932,420541925,0.125,0.397,0.125,-74.84932018,40.37462719298246,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540717,420541726,0.414,0.373,0.118,-74.78361111,40.38236111111111,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540716,420541726,0.164,0.466,0.164,-74.78825,40.383350000000014,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540079,420540717,0.158,0.35,0.158,-74.78621528,40.38572916666668,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539886,420540717,0.138,0.326,0.138,-74.78311508,40.386408730158735,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538578,420539026,2.974,0.375,0.177,-74.78770062,40.391033950617285,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538811,420538578,0.079,0.188,0.079,-74.78541667,40.39159722222222,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538160,420538578,2.718,0.21,0.053,-74.78895833,40.39479166666669,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537982,420538160,2.429,0.258,0.066,-74.78516667,40.39525,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538387,420537982,0.112,0.117,0.112,-74.78311275,40.39262255,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536556,420538160,0.236,0.395,0.236,-74.78678241,40.398842592592594,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537375,420537982,2.251,0.304,0.164,-74.78231667,40.39601666666666,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537777,420537375,0.105,0.188,0.105,-74.77890625,40.39552083333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536151,420537375,1.982,0.233,0.158,-74.78104167,40.40065972222223,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540510,420540078,5.683000000000002,0.35,0.092,-74.80113095,40.38482142857143,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539444,420540919,1.93,0.583,0.184,-74.80988095,40.386904761904766,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540920,420540510,0.059,0.117,0.059,-74.79856481,40.38356481481482,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540286,420540510,5.532000000000002,0.188,0.138,-74.79664683,40.38478174603175,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540285,420540508,8.841999999999999,0.117,0.014,-74.815,40.38666666666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539445,420540286,0.092,0.304,0.092,-74.80095238,40.38827380952381,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539665,420540286,5.302000000000001,0.421,0.23,-74.79627381,40.38772619,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539025,420540285,0.177,0.513,0.177,-74.81282407,40.38924382716049,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539885,420539446,0.118,0.304,0.118,-74.79097222,40.38726851851853,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538575,420539444,1.556,0.7,0.321,-74.80497449,40.390450680272096,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538385,420539444,0.19,0.559,0.19,-74.80923851,40.39193965517239,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539446,420539665,4.941000000000001,0.188,0.053,-74.79416667,40.389444444444415,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538576,420539665,0.131,0.21,0.131,-74.797125,40.391375,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539253,420539446,4.7700000000000005,0.117,0.014,-74.79333333,40.38999999999998,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539026,420539253,4.6770000000000005,0.188,0.099,-74.79025,40.38986111111112,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538577,420539253,0.079,0.093,0.079,-74.79423611,40.39249999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536966,420539026,1.604,1.117,0.269,-74.79110772,40.39602642276423,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537775,420538575,0.158,0.304,0.158,-74.80590278,40.39513888888889,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538386,420538575,1.077,0.233,0.073,-74.80125,40.39306818181818,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537374,420538810,7.908999999999999,0.442,0.164,-74.81468333,40.39524999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536767,420538386,0.951,0.117,0.171,-74.79929487,40.39708333333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537776,420538386,0.053,0.117,0.053,-74.80333333,40.395625,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536554,420536767,0.223,0.744,0.223,-74.80193627,40.39879901960785,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535734,420536767,0.557,1.517,0.557,-74.79539706,40.399044117647065,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537160,420537374,7.082999999999999,0.562,0.256,-74.81095721,40.39751126126127,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536365,420537160,6.721999999999999,0.491,0.171,-74.80599359,40.40032051282053,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536364,420537160,0.105,0.302,0.105,-74.80942708,40.40140625000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536555,420536966,0.027,0.304,0.027,-74.79145833,40.40083333333335,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535733,420536365,0.105,0.21,0.105,-74.80692708,40.40395833333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535932,420536365,6.445999999999999,0.421,0.112,-74.80223039,40.40281862745098,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534929,420535932,0.236,0.446,0.236,-74.804375,40.406296296296304,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535139,420535932,6.097999999999999,0.653,0.295,-74.79832364,40.405474806201525,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534930,420535735,0.125,0.233,0.125,-74.79282895,40.40682018,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540284,420540077,1.109,0.233,0.086,-74.82714744,40.38548076923075,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420540283,420539249,0.079,0.21,0.079,-74.84444444,40.38569444444444,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539882,420540077,13.059,0.117,0.007,-74.82708333,40.38875,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539249,420539250,6.091,0.491,0.236,-74.84467593,40.38923611,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539251,420539882,12.999,0.304,0.138,-74.82922619,40.38938492063492,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539443,420539250,0.125,0.21,0.125,-74.83993421,40.38831140350877,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420539250,420538574,6.243,0.117,0.027,-74.84166667,40.39041666666667,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538574,420538159,6.8,0.633,0.236,-74.83784722,40.39180555555555,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537980,420538574,0.321,0.562,0.321,-74.84492347,40.39334184,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420538159,420538808,12.349,0.375,0.177,-74.83365741,40.39229938271606,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537981,420538159,5.372,0.186,0.033,-74.83441667,40.395416666666655,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537559,420537981,2.84,0.446,0.158,-74.83788194,40.39604166666665,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537372,420537981,2.499,0.302,0.092,-74.83392857,40.39738095238096,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537371,420537559,2.57,0.188,0.04,-74.84083333,40.396805555555545,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537558,420537371,0.092,0.188,0.092,-74.8427381,40.39660714285716,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536362,420537559,0.112,0.419,0.112,-74.83757353,40.40017156862746,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536965,420537371,2.438,0.21,0.053,-74.84114583,40.399375,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536551,420537372,2.138,0.466,0.164,-74.83138333,40.39995000000001,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535341,420537372,0.269,0.86,0.269,-74.83505081,40.402997967479685,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536964,420536766,0.066,0.188,0.066,-74.8445,40.39849999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536766,420536965,2.188,0.117,0.033,-74.84241667,40.40024999999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535340,420536965,0.197,0.768,0.197,-74.83911111,40.40369444444445,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536550,420536766,2.0889999999999995,0.117,0.014,-74.84416667,40.40083333333335,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536549,420536550,1.904,0.213,0.053,-74.845,40.401250000000005,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535533,420536551,1.7639999999999998,0.375,0.158,-74.82809028,40.40267361111114,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535532,420536550,0.171,0.302,0.171,-74.84259615,40.40458333333335,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536552,420535533,0.066,0.117,0.066,-74.82525,40.400916666666674,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535931,420535533,1.5399999999999998,0.117,0.027,-74.82625,40.403958333333335,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536150,420535931,0.014,0.071,0.014,-74.825,40.403333333333336,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535732,420535931,1.499,0.117,0.073,-74.82382576,40.40367424242425,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537162,420537161,0.092,0.188,0.092,-74.77541667,40.39785714285714,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536967,420536151,1.725,0.188,0.066,-74.77816667,40.39783333333334,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536367,420536151,0.099,0.304,0.099,-74.78313889,40.40091666666668,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420537161,420536967,1.58,0.071,0.014,-74.7775,40.39916666666666,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536768,420537161,1.474,0.117,0.027,-74.77708333,40.40062499999999,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535933,420536967,0.079,0.186,0.079,-74.77944444,40.402638888888895,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536366,420536966,1.3079999999999998,0.326,0.079,-74.78986111,40.40145833333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536557,420536768,1.368,0.188,0.066,-74.77611111,40.401527777777794,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535736,420536768,0.079,0.233,0.079,-74.778125,40.40368055555555,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536769,420536557,0.04,0.071,0.04,-74.77333333,40.399722222222216,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535737,420536557,1.262,0.233,0.125,-74.77467105,40.40282894736843,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420536558,420535737,0.151,0.188,0.151,-74.77023551,40.40106884,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535735,420536366,0.8949999999999999,0.35,0.086,-74.79041667,40.403942307692304,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534522,420536366,0.334,0.866,0.334,-74.78396242,40.405678104575145,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535934,420535737,0.986,0.117,0.027,-74.77270833,40.40375,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534933,420535738,0.308,0.516,0.308,-74.76800532,40.40454787234044,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535738,420535934,0.651,0.117,0.04,-74.77138889,40.404027777777785,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534299,420535934,0.308,0.863,0.308,-74.77784259,40.40793519,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535535,420535735,0.6839999999999999,0.093,0.014,-74.79083333,40.40583333333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535141,420535738,0.303,0.326,0.059,-74.77180556,40.40671296296297,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534931,420535535,0.486,0.421,0.125,-74.78752193,40.406776315789465,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420533901,420535535,0.184,0.696,0.184,-74.78916667,40.41005952380954,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420535140,420535141,0.033,0.071,0.033,-74.77408333,40.40758333333333,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534523,420535141,0.211,0.326,0.079,-74.77145833,40.40951388888888,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
420534932,420534931,0.073,0.35,0.073,-74.78435606,40.40882575757576,178,4,1.6,0.11,0.33,0.1,0.02,2,55,3.7,0
