stream,lat_index,lon_index
420444577,23,47
420444576,23,47
420443893,23,47
420443895,23,47
420443894,23,47
420443622,23,47
420443133,23,47
420442614,23,47
420443623,23,47
420442613,23,47
420442087,23,47
420442086,23,47
420440839,23,47
420441084,23,47
420440597,23,47
420440068,23,47
420439007,23,47
420439798,23,47
420439520,23,47
420439273,23,47
420445381,23,48
420445129,23,48
420443900,23,48
420443901,23,48
420444582,23,48
420442620,23,48
420443899,23,48
420443135,23,48
420443372,23,48
420441608,23,48
420443373,23,48
420441840,23,48
420442090,23,48
420442619,23,48
420441607,23,48
420440845,23,48
420441606,23,48
420440841,23,48
420441841,23,48
420443369,23,47
420443370,23,47
420443371,23,47
420442616,23,47
420442902,23,47
420442900,23,47
420442088,23,47
420442901,23,47
420442615,23,47
420441839,23,47
420442346,23,47
420441838,23,47
420441356,23,47
420441085,23,47
420442089,23,47
420441604,23,47
420440598,23,47
420440600,23,47
420440599,23,47
420441088,23,48
420440606,23,48
420440070,23,48
420440605,23,48
420439011,23,48
420439277,23,48
420437944,23,48
420436334,23,48
420436592,23,48
420436073,23,48
420436593,23,48
420435569,23,48
420436072,23,48
420435847,23,48
420435318,23,48
420435849,23,48
420434280,23,48
420435319,23,48
420434281,23,48
420435058,23,48
420434538,23,48
420434023,23,48
420433757,23,48
420433498,23,48
420432195,23,48
420433241,23,48
420432196,23,48
420431360,23,48
420442347,23,47
420441357,23,47
420440601,23,47
420440344,23,47
420440602,23,47
420439521,23,47
420439275,23,47
420438217,23,47
420437160,23,47
420436331,23,47
420436590,23,47
420436069,23,47
420436332,23,47
420436066,23,47
420436068,23,47
420436067,23,47
420435564,23,47
420435317,23,47
420434793,23,47
420435053,23,47
420434794,23,47
420434535,23,47
420433752,23,47
420433494,23,47
420433753,23,47
420432961,23,47
420433239,23,47
420432963,23,47
420432962,23,47
420432438,23,47
420431627,23,47
420431356,23,47
420431904,23,47
420431357,23,47
420429618,23,47
420441086,23,48
420439800,23,48
420441359,23,48
420441087,23,48
420441360,23,48
420440843,23,48
420440842,23,48
420440346,23,48
420439802,23,48
420440604,23,48
420440345,23,48
420439276,23,48
420439522,23,48
420440603,23,48
420440844,23,48
420439010,23,48
420440347,23,48
420439801,23,48
420440069,23,48
420438767,23,48
420438513,23,48
420438514,23,48
420437942,23,48
420438218,23,48
420437161,23,48
420435565,23,48
420433754,23,48
420435054,23,48
420435566,23,48
420434021,23,48
420434537,23,47
420433240,23,48
420441083,23,47
420440342,23,47
420440838,23,47
420440067,23,47
420439797,23,47
420439519,23,47
420438764,23,47
420438510,23,47
420437155,23,47
420437650,23,47
420438213,23,47
420437156,23,47
420437157,23,47
420437154,23,47
420436588,23,47
420436862,23,47
420435842,23,47
420435843,23,47
420435844,23,47
420433751,23,47
420432697,23,47
420440343,23,47
420438512,23,47
420438215,23,47
420439274,23,47
420438216,23,47
420438511,23,47
420437940,23,47
420437403,23,47
420436330,23,47
420437159,23,47
420437158,23,47
420436329,23,47
420436589,23,47
420436065,23,47
420434792,23,47
420435316,23,47
420434278,23,47
420433493,23,47
420434277,23,47
420434020,23,47
420433238,23,47
420432437,23,47
420431903,23,47
420431626,23,47
420431355,23,47
420430102,23,47
420431125,23,47
420429615,23,47
420429123,23,47
420438766,23,47
420438765,23,47
420437939,23,47
420438214,23,47
420437402,23,47
420436863,23,47
420436328,23,47
420436864,23,47
420436327,23,47
420435846,23,47
420435315,23,47
420435051,23,47
420435052,23,47
420432699,23,47
420434791,23,47
420434790,23,47
420434019,23,47
420431624,23,47
420433492,23,47
420432960,23,47
420432701,23,47
420432959,23,47
420432700,23,47
420432436,23,47
420431625,23,47
420431124,23,47
420431902,23,47
420430341,23,47
420429846,23,47
420429614,23,47
420429121,23,47
420429122,23,47
420429613,23,47
420428382,23,47
420431629,23,48
420427082,23,48
420429126,23,48
420429847,23,48
420425526,23,48
420427341,23,48
420423114,23,48
420424449,23,48
420430865,23,48
420429848,23,48
420430105,23,48
420426810,23,48
420423900,23,48
420423115,23,48
420425785,23,48
420432194,23,48
420432702,23,48
420431906,23,48
420429849,23,48
420429622,23,48
420433497,23,48
420433756,23,48
420434022,23,48
420435567,23,48
420435568,23,48
420436071,23,48
420436333,23,48
420436591,23,48
420428640,23,48
420430347,23,48
420424169,23,48
420437162,23,48
420437404,23,48
420437652,23,48
420437943,23,48
420438515,23,48
420435055,23,48
420435845,23,47
420435049,23,47
420435314,23,47
420434018,23,47
420435050,23,47
420434789,23,47
420434276,23,47
420433491,23,47
420433237,23,47
420432698,23,47
420432435,23,47
420431353,23,47
420431354,23,47
420430101,23,47
420429612,23,47
420428635,23,47
420428874,23,47
420433496,23,48
420433755,23,48
420432965,23,48
420432966,23,48
420432439,23,48
420430604,23,48
420431905,23,48
420430345,23,48
420431359,23,48
420430864,23,48
420431127,23,48
420430346,23,48
420429621,23,48
420428878,23,48
420429620,23,48
420428877,23,48
420429381,23,48
420428103,23,48
420432964,23,47
420432193,23,47
420431358,23,47
420431628,23,47
420431126,23,47
420430863,23,47
420430103,23,47
420430343,23,47
420430104,23,47
420429125,23,47
420430344,23,47
420429619,23,47
420428639,23,47
420427846,23,47
420428102,23,48
420428386,23,47
420427592,23,47
420427847,23,47
420427593,23,47
420427848,23,47
420426564,23,47
420427080,23,47
420426809,23,47
420426297,23,47
420425525,23,47
420423895,23,47
420425784,23,48
420425783,23,47
420424998,23,47
420423896,23,47
420424446,23,48
420424445,23,47
420422077,23,47
420423389,23,47
420430348,23,48
420428641,23,48
420430867,23,48
420430866,23,48
420428880,23,48
420430106,23,48
420430107,23,48
420429382,23,48
420428879,23,48
420428387,23,48
420428104,23,48
420427849,23,48
420427594,23,48
420427083,23,48
420426041,23,48
420424736,23,48
420425263,23,48
420425786,23,48
420424170,23,48
420424737,23,48
420423901,23,48
420424171,23,48
420424172,23,48
420423391,23,48
420430342,23,47
420429616,23,47
420428876,23,47
420429124,23,47
420428385,23,47
420427591,23,47
420426296,23,47
420426563,23,47
420426294,23,47
420426295,23,47
420425260,23,47
420425523,23,47
420425524,23,47
420424167,23,47
420424444,23,47
420423638,23,47
420424443,23,47
420422076,23,47
420429617,23,47
420448447,24,44
420448194,24,44
420448448,24,44
420447959,24,44
420447444,24,44
420446923,23,44
420446922,23,44
420446649,23,44
420446133,23,44
420446924,23,44
420447185,24,44
420445885,23,44
420445635,23,44
420445634,23,44
420445633,23,44
420444851,23,44
420444852,23,44
420444100,23,44
420442880,23,44
420442594,23,44
420442881,23,44
420442595,23,44
420442337,23,44
420442336,23,44
420441819,23,44
420442335,23,44
420441820,23,44
420440824,23,44
420441342,23,44
420441341,23,44
420440583,23,44
420440328,23,44
420441069,23,44
420440048,23,44
420440049,23,44
420439788,23,44
420439257,23,44
420439258,23,44
420438998,23,44
420437928,23,44
420438754,23,44
420437633,23,44
420435545,23,44
420436050,23,44
420436317,23,44
420437395,23,44
420434520,23,44
420436051,23,44
420436847,23,44
420434261,23,44
420433219,23,44
420433738,23,44
420443114,23,44
420443880,23,44
420444344,23,44
420444853,23,44
420445105,23,44
420445886,23,44
420446134,23,44
420446135,23,44
420446398,23,44
420446399,23,44
420446650,23,44
420446651,23,44
420446925,24,44
420447445,24,44
420447701,24,44
420441589,23,44
420447182,24,43
420447183,24,43
420446921,23,43
420446397,23,44
420445884,23,43
420446396,23,44
420444850,23,43
420445363,23,44
420444099,23,44
420445631,23,43
420445362,23,43
420444563,23,43
420445632,23,44
420445102,23,44
420445103,23,44
420445104,23,44
420444097,23,44
420444098,23,44
420442878,23,44
420443879,23,44
420443606,23,44
420443113,23,44
420442879,23,44
420441340,23,44
420442073,23,44
420441587,23,44
420441588,23,44
420441818,23,44
420446401,23,44
420445887,23,44
420446400,23,44
420446652,23,44
420445636,23,44
420445888,23,44
420444854,23,44
420444565,23,44
420444103,23,44
420444564,23,44
420444102,23,44
420444101,23,44
420443607,23,44
420442598,23,44
420442882,23,44
420443608,23,44
420442597,23,44
420442596,23,44
420443115,23,44
420441821,23,44
420440825,23,44
420441070,23,44
420440584,23,44
420441071,23,44
420440826,23,44
420440329,23,44
420440051,23,44
420439511,23,44
420440050,23,44
420439260,23,44
420438198,23,44
420439259,23,44
420438499,23,44
420437634,23,44
420436577,23,44
420436848,23,44
420435546,23,44
420436319,23,44
420436320,23,44
420440582,23,44
420438498,23,44
420440823,23,44
420439509,23,44
420439510,23,44
420439787,23,44
420440327,23,44
420440047,23,44
420439508,23,44
420438753,23,44
420437927,23,44
420437142,23,43
420438196,23,44
420438197,23,44
420437632,23,44
420436576,23,44
420437926,23,44
420436575,23,44
420435544,23,44
420436316,23,44
420434771,23,43
420435301,23,44
420434519,23,44
420433218,23,44
420434004,23,44
420433737,23,44
420434772,23,44
420433217,23,44
420432947,23,43
420432174,23,43
420432175,23,44
420432176,23,44
420431340,23,44
420432177,23,44
420431339,23,44
420436049,23,43
420413540,22,44
420413541,22,44
420412773,22,44
420412776,22,44
420412774,22,44
420412775,22,44
420412519,22,44
420411460,22,44
420411461,22,44
420410692,22,44
420410180,22,44
420410181,22,44
420408260,22,44
420407981,22,44
420407980,22,44
420407131,22,44
420405782,22,44
420414066,22,44
420414357,22,44
420414358,22,44
420414599,22,44
420416468,23,44
420417789,23,44
420418047,23,44
420419099,23,44
420419365,23,44
420419647,23,44
420419918,23,44
420420191,23,44
420420971,23,44
420421508,23,44
420421509,23,44
420423627,23,44
420423879,23,44
420424979,23,44
420424980,23,44
420424981,23,44
420424982,23,44
420425244,23,44
420425762,23,44
420426280,23,44
420429360,23,44
420430088,23,44
420430089,23,44
420432414,23,44
420433739,23,44
420434521,23,44
420435302,23,44
420435824,23,44
420436052,23,44
420436318,23,44
420436849,23,44
420435827,23,44
420435828,23,44
420436321,23,44
420434775,23,44
420435548,23,44
420435304,23,44
420435547,23,44
420434774,23,44
420435040,23,44
420434263,23,44
420434007,23,44
420434773,23,44
420433221,23,44
420434262,23,44
420433222,23,44
420432686,23,44
420431892,23,44
420431343,23,44
420430330,23,44
420429112,23,44
420429833,23,44
420429361,23,44
420427062,23,44
420426554,23,44
420426555,23,44
420425515,23,44
420435826,23,44
420435825,23,44
420435039,23,44
420435038,23,44
420435303,23,44
420433478,23,44
420433477,23,44
420433740,23,44
420434005,23,44
420432415,23,44
420434006,23,44
420433479,23,44
420432416,23,44
420432948,23,44
420432178,23,44
420431108,23,44
420429832,23,44
420429111,23,44
420427576,23,44
420428863,23,44
420427061,23,44
420428087,23,44
420428372,23,44
420427830,23,44
420425514,23,44
420426792,23,44
420425763,23,44
420433220,23,44
420432684,23,44
420432685,23,44
420431107,23,44
420432413,23,44
420429358,23,44
420430847,23,44
420430848,23,44
420429359,23,44
420425761,23,44
420428371,23,44
420427829,23,44
420428622,23,44
420427827,23,44
420426553,23,44
420427828,23,44
420426791,23,44
420425513,23,44
420425760,23,44
420426279,23,44
420423103,23,44
420422586,23,44
420423104,23,44
420422585,23,44
420420975,23,44
420419650,23,44
420420459,23,44
420420460,23,44
420419100,23,44
420417791,23,44
420417223,23,44
420416195,23,44
420415656,22,44
420413802,22,44
420413545,22,44
420413013,22,44
420413544,22,44
420413012,22,44
420411717,22,44
420412521,22,44
420423377,23,44
420423880,23,44
420419919,23,44
420414868,22,44
420422061,23,44
420413543,22,44
420424430,23,44
420424431,23,44
420424718,23,44
420424719,23,44
420425245,23,44
420425246,23,44
420425247,23,44
420416721,23,44
420424154,23,44
420425516,23,44
420426556,23,44
420427063,23,44
420428623,23,44
420429600,23,44
420429834,23,44
420430331,23,44
420430849,23,44
420427831,23,44
420431342,23,44
420431893,23,44
420432417,23,44
420432418,23,44
420432949,23,44
420433223,23,44
420433224,23,44
420431105,23,44
420431608,23,44
420431341,23,44
420431891,23,44
420429356,23,44
420431104,23,44
420429357,23,44
420429599,23,44
420430588,23,44
420428862,23,44
420429831,23,44
420428861,23,44
420427329,23,44
420428086,23,44
420426551,23,43
420428621,23,44
420427826,23,44
420427058,23,44
420427060,23,44
420426552,23,44
420427059,23,44
420426278,23,44
420426277,23,44
420424715,23,44
420425242,23,44
420424714,23,44
420424151,23,44
420431106,23,44
420426026,23,44
420425512,23,44
420425243,23,44
420424152,23,44
420424716,23,44
420424428,23,44
420424427,23,44
420422862,23,44
420423626,23,44
420423102,23,44
420422319,23,44
420422583,23,44
420421771,23,44
420421507,23,44
420420190,23,44
420420188,23,44
420421261,23,44
420420189,23,44
420420456,23,44
420419364,23,44
420419917,23,44
420418314,23,44
420419363,23,44
420418829,23,44
420417788,23,44
420417221,23,44
420416973,23,44
420416719,23,44
420415916,23,44
420415130,22,44
420415131,22,44
420423375,23,44
420424429,23,44
420423376,23,44
420424153,23,44
420422863,23,44
420422864,23,44
420422320,23,44
420422059,23,44
420422584,23,44
420422060,23,44
420420973,23,44
420420711,23,44
420421262,23,44
420420972,23,44
420420458,23,44
420421772,23,44
420420974,23,44
420420457,23,44
420419366,23,44
420420192,23,44
420419648,23,44
420418589,23,44
420418830,23,44
420419649,23,44
420419920,23,44
420418590,23,44
420418591,23,44
420419367,23,44
420418048,23,44
420417516,23,44
420417790,23,44
420423878,23,44
420423101,23,44
420422859,23,44
420422860,23,44
420423374,23,44
420423373,23,44
420422316,23,44
420422861,23,44
420422317,23,44
420422318,23,44
420422582,23,44
420422056,23,44
420422054,23,44
420422057,23,44
420420970,23,44
420422055,23,44
420421770,23,44
420421258,23,44
420421259,23,44
420420709,23,44
420421260,23,44
420420710,23,44
420420187,23,44
420419362,23,44
420419098,23,44
420419916,23,43
420418826,23,44
420419097,23,44
420418313,23,43
420418827,23,44
420417513,23,44
420418828,23,44
420418044,23,44
420417514,23,44
420418045,23,44
420422058,23,44
420423877,23,44
420405005,22,44
420409367,22,44
420403421,22,44
420405780,22,44
420410179,22,44
420404245,22,44
420406586,22,44
420405781,22,44
420411987,22,44
420406861,22,44
420407679,22,44
420403423,22,44
420411711,22,44
420403966,22,44
420409368,22,44
420407680,22,44
420409896,22,44
420411712,22,44
420408809,22,44
420406302,22,44
420409094,22,44
420411713,22,44
420404728,22,44
420411196,22,44
420412250,22,44
420412518,22,44
420412772,22,44
420413010,22,44
420413273,22,44
420414065,22,44
420414356,22,44
420414597,22,44
420414598,22,44
420415129,22,44
420415654,22,44
420415655,22,44
420415915,23,44
420417219,23,44
420417220,23,44
420417515,23,44
420418046,23,44
420416193,23,44
420415912,23,44
420416467,23,44
420414867,22,44
420415406,22,44
420415913,22,44
420415914,22,44
420414866,22,44
420413539,22,44
420414865,22,44
420414064,22,44
420413800,22,44
420414063,22,44
420411986,22,44
420414355,22,43
420413272,22,43
420412517,22,43
420412771,22,44
420410941,22,44
420410940,22,44
420417517,23,44
420416975,23,44
420417222,23,44
420416974,23,44
420416194,23,44
420416469,23,44
420416720,23,44
420415917,23,44
420415408,22,44
420415407,22,44
420415132,22,44
420414359,22,44
420414600,22,44
420414602,22,44
420413275,22,44
420414360,22,44
420414067,22,44
420413542,22,44
420414601,22,44
420412520,22,44
420413801,22,44
420413011,22,44
420411715,22,44
420411716,22,44
420411462,22,44
420410693,22,44
420411714,22,44
420411464,22,44
420411463,22,44
420410943,22,44
420411197,22,44
420409899,22,44
420410436,22,44
420409096,22,44
420409897,22,44
420409624,22,44
420411459,22,44
420409369,22,44
420410435,22,44
420410691,22,44
420409622,22,44
420409095,22,44
420408531,22,44
420409623,22,44
420408532,22,44
420407979,22,44
420406587,22,44
420407411,22,44
420407129,22,44
420407128,22,44
420407130,22,44
420406044,22,44
420406301,22,44
420405522,22,44
420405277,22,44
420405007,22,44
420405006,22,44
420405276,22,44
420404497,22,44
420403703,22,44
420403967,22,44
420403425,22,44
420403424,22,44
420413274,22,44
420411198,22,44
420410944,22,44
420410694,22,44
420409900,22,44
420409625,22,44
420409370,22,44
420407683,22,44
420407135,22,44
420407134,22,44
420405784,22,44
420406045,22,44
420406046,22,44
420405783,22,44
420405280,22,44
420404729,22,44
420403969,22,44
420404501,22,44
420404500,22,44
420404730,22,44
420403710,22,44
420403707,22,44
420403709,22,44
420403708,22,44
420402657,22,44
420402072,22,44
420399687,22,44
420402360,22,44
420402071,22,44
420401537,22,44
420399926,22,44
420400470,22,44
420399925,22,44
420410942,22,44
420409895,22,44
420410178,22,44
420409093,22,44
420408530,22,44
420407978,22,43
420407677,22,44
420407676,22,43
420407678,22,44
420406858,22,43
420407127,22,43
420406859,22,44
420406860,22,44
420405779,22,43
420406300,22,44
420403965,22,44
420404496,22,43
420405521,22,44
420404244,22,44
420402944,22,44
420403964,22,43
420403702,22,43
420404243,22,43
420403420,22,43
420402358,22,43
420403700,22,43
420403701,22,43
420402357,22,43
420402652,22,43
420401802,22,43
420401016,22,44
420402069,22,44
420400468,22,44
420399922,22,44
420409898,22,44
420407681,22,44
420408810,22,44
420408533,22,44
420408534,22,44
420408811,22,44
420407983,22,44
420408261,22,44
420407133,22,44
420407982,22,44
420407984,22,44
420406862,22,44
420407412,22,44
420407132,22,44
420405523,22,44
420406588,22,44
420406863,22,44
420406303,22,44
420406589,22,44
420405524,22,44
420405278,22,44
420405279,22,44
420403188,22,44
420404246,22,44
420405008,22,44
420403706,22,44
420404498,22,44
420404499,22,44
420403705,22,44
420403704,22,44
420402654,22,44
420403968,22,44
420402656,22,44
420402655,22,44
420402359,22,44
420407682,22,44
420447983,24,49
420446674,24,48
420446950,23,49
420447206,23,48
420447207,24,49
420446422,23,49
420446164,23,48
420446421,23,48
420445908,23,49
420444879,23,49
420442622,23,48
420444587,23,48
420445133,23,49
420444122,23,49
420443631,23,49
420442908,23,49
420443630,23,48
420442623,23,49
420442351,23,49
420442093,23,49
420440608,23,49
420441843,23,49
420441361,23,49
420441362,23,49
420439805,23,49
420440350,23,49
420441091,23,48
420440349,23,48
420440074,23,49
420440073,23,48
420439524,23,48
420439281,23,48
420439012,23,48
420438518,23,48
420438221,23,49
420444875,23,48
420444584,23,48
420444353,23,48
420444877,23,48
420444121,23,48
420443374,23,48
420443629,23,48
420443628,23,48
420440072,23,48
420442904,23,48
420442349,23,48
420442905,23,48
420442348,23,48
420442091,23,48
420441089,23,48
420441090,23,48
420440846,23,48
420440071,23,48
420440607,23,48
420439803,23,48
420438219,23,48
420438769,23,48
420439278,23,48
420439279,23,48
420437405,23,48
420438768,23,48
420436865,23,48
420437945,23,48
420436075,23,48
420437946,23,48
420437406,23,48
420435850,23,48
420435851,23,48
420436074,23,48
420435570,23,48
420435848,23,48
420435056,23,48
420443375,23,48
420443902,23,48
420442906,23,48
420444355,23,48
420443376,23,48
420442621,23,48
420442350,23,48
420442907,23,48
420441842,23,48
420439523,23,48
420442092,23,48
420441610,23,48
420439280,23,48
420441609,23,48
420440847,23,48
420440348,23,48
420440848,23,48
420439804,23,48
420438517,23,48
420438516,23,48
420438220,23,48
420442624,23,49
420439013,23,49
420438223,23,49
420433760,23,49
420432971,23,49
420438222,23,49
420438519,23,49
420437947,23,49
420437655,23,49
420437407,23,48
420436868,23,49
420436597,23,49
420436336,23,48
420436076,23,49
420435060,23,49
420435852,23,48
420435320,23,49
420434285,23,48
420435061,23,49
420434798,23,49
420434542,23,49
420434543,23,49
420434286,23,49
420434029,23,49
420433759,23,49
420432969,23,49
420433244,23,49
420433503,23,48
420433502,23,48
420432443,23,49
420432968,23,48
420432197,23,48
420432970,23,49
420431909,23,48
420432198,23,49
420431910,23,49
420431130,23,49
420430610,23,49
420431362,23,48
420430350,23,48
420434284,23,48
420436596,23,48
420437654,23,48
420437653,23,48
420436866,23,48
420436594,23,48
420436867,23,48
420436595,23,48
420435572,23,48
420434797,23,48
420436335,23,48
420435059,23,48
420434796,23,48
420435571,23,48
420434795,23,48
420434028,23,48
420434283,23,48
420434027,23,48
420433758,23,48
420434540,23,48
420434541,23,48
420433243,23,48
420433501,23,48
420432441,23,48
420432442,23,48
420434539,23,48
420434282,23,48
420434025,23,48
420434024,23,48
420434026,23,48
420433500,23,48
420433242,23,48
420432440,23,48
420431907,23,48
420432967,23,48
420431908,23,48
420430868,23,48
420429850,23,48
420430606,23,48
420430108,23,48
420430605,23,48
420430349,23,48
420428881,23,48
420429383,23,48
420428642,23,48
420429127,23,48
420433499,23,48
420435057,23,48
420431630,23,48
420432444,23,49
420432199,23,49
420431631,23,49
420431131,23,49
420430111,23,49
420428393,23,49
420427851,23,49
420427345,23,49
420426814,23,49
420425270,23,49
420424451,23,49
420431361,23,48
420431128,23,48
420430608,23,48
420431129,23,48
420430607,23,48
420429852,23,48
420430609,23,48
420430109,23,48
420429851,23,48
420429623,23,48
420428643,23,48
420428389,23,48
420427850,23,48
420428388,23,48
420428391,23,48
420427085,23,48
420428390,23,48
420425788,23,48
420427343,23,48
420427342,23,48
420426565,23,48
420426813,23,48
420426300,23,48
420426044,23,48
420425266,23,48
420425528,23,48
420423903,23,48
420423392,23,48
420423904,23,48
420423119,23,48
420422875,23,48
420430110,23,48
420429384,23,49
420428883,23,49
420428882,23,48
420428644,23,49
420428645,23,49
420428392,23,49
420427596,23,49
420427086,23,48
420427597,23,49
420427344,23,48
420426566,23,49
420427087,23,49
420426046,23,49
420425267,23,48
420426045,23,48
420425789,23,48
420424174,23,48
420425000,23,48
420425268,23,49
420425269,23,49
420423641,23,48
420424175,23,48
420424739,23,49
420423905,23,49
420423393,23,48
420423121,23,49
420427595,23,48
420426299,23,48
420427084,23,48
420426811,23,48
420426812,23,48
420425787,23,48
420426043,23,48
420425265,23,48
420426042,23,48
420425264,23,48
420424999,23,48
420424173,23,48
420423640,23,48
420424450,23,48
420423117,23,48
420420995,23,48
420420729,23,48
420420211,23,48
420419386,23,48
420419673,23,48
420418330,23,48
420417248,23,48
420417813,23,48
420417247,23,48
420417249,23,48
420417529,23,48
420416748,23,48
420425527,23,48
420424738,23,48
420422873,23,48
420423902,23,48
420422601,23,48
420422874,23,48
420423118,23,48
420422602,23,48
420421789,23,48
420422080,23,48
420420996,23,48
420420212,23,48
420419674,23,48
420420213,23,48
420418611,23,48
420418331,23,48
420418853,23,48
420416749,23,48
420414886,22,48
420415931,23,48
420415421,22,48
420413813,22,48
420421530,23,49
420420997,23,49
420420216,23,49
420419678,23,49
420418068,23,49
420418857,23,49
420415933,22,49
420415155,22,49
420422082,23,49
420423120,23,49
420421528,23,48
420421278,23,49
420421277,23,48
420422083,23,49
420422338,23,48
420421790,23,49
420421527,23,48
420419677,23,49
420420482,23,48
420419389,23,48
420419676,23,48
420420483,23,48
420420215,23,48
420419675,23,48
420419118,23,48
420419119,23,49
420419390,23,48
420418856,23,49
420418067,23,48
420418855,23,48
420417530,23,48
420417531,23,49
420417251,23,48
420417532,23,49
420416483,23,48
420417252,23,49
420416217,23,48
420415932,23,48
420416985,23,49
420416750,23,49
420415674,23,49
420416218,23,49
420415422,22,48
420421529,23,49
420419943,23,48
420422081,23,48
420421276,23,48
420421275,23,48
420420214,23,48
420419942,23,48
420419387,23,48
420419117,23,48
420419388,23,48
420418613,23,48
420418612,23,48
420418854,23,48
420418332,23,48
420418065,23,48
420418066,23,48
420418333,23,48
420416984,23,48
420417250,23,48
420416482,23,48
420415929,23,48
420415420,23,48
420415153,22,48
420415673,22,48
420415154,22,48
420415930,23,48
420414619,22,48
420414620,22,48
420414088,22,48
420414621,22,48
420413560,22,48
420413295,22,48
420410959,22,48
420412536,22,48
420413296,22,48
420412535,22,48
420412791,22,48
420411483,22,48
420411726,22,48
420411214,22,48
420409913,22,48
420409383,22,48
420408831,22,48
420408280,22,48
420408830,22,48
420408279,22,48
420406316,22,48
420404511,22,48
420415423,22,48
420414371,22,48
420414889,22,48
420414888,22,48
420414622,22,48
420413562,22,49
420413814,22,48
420413031,22,48
420412792,22,48
420412538,22,48
420412266,22,49
420412265,22,48
420412264,22,48
420411485,22,49
420410720,22,48
420409915,22,49
420410721,22,48
420410459,22,48
420409385,22,49
420410196,22,48
420409108,22,48
420409109,22,49
420408554,22,48
420407157,22,48
420406880,22,48
420406605,22,49
420408834,22,48
420414890,22,49
420415424,22,48
420414887,22,48
420413561,22,48
420413297,22,48
420412537,22,48
420413030,22,48
420412006,22,48
420413298,22,48
420412007,22,48
420412263,22,48
420411484,22,48
420410960,22,48
420411215,22,48
420409914,22,48
420409642,22,48
420408553,22,48
420409384,22,48
420409643,22,48
420408835,22,48
420408833,22,48
420407156,22,48
420408006,22,48
420407154,22,48
420407155,22,48
420405538,22,48
420406604,22,48
420405808,22,48
420405028,22,48
420412267,22,49
420409110,22,49
420408007,22,49
420407698,22,49
420406320,22,49
420444112,23,46
420443613,23,46
420443366,23,46
420442893,23,46
420442892,23,46
420443124,23,46
420442607,23,46
420442341,23,46
420440829,23,46
420441830,23,46
420441353,23,46
420440060,23,46
420442078,23,46
420440061,23,46
420439002,23,46
420439001,23,46
420436854,23,46
420437932,23,46
420438505,23,46
420437933,23,46
420436583,23,46
420443365,23,45
420442340,23,46
420443122,23,45
420442606,23,45
420443123,23,45
420441828,23,45
420441829,23,46
420442605,23,45
420441597,23,46
420441596,23,45
420441351,23,45
420441352,23,45
420440592,23,46
420440059,23,45
420441075,23,45
420440335,23,46
420439794,23,45
420437646,23,45
420439268,23,46
420438205,23,46
420438204,23,46
420438203,23,45
420436853,23,46
420436582,23,45
420436325,23,46
420441831,23,46
420441076,23,46
420440062,23,46
420439516,23,46
420437935,23,46
420438506,23,46
420434783,23,46
420434012,23,46
420433744,23,46
420432692,23,46
420432953,23,46
420432425,23,46
420432186,23,46
420430096,23,46
420429373,23,46
420429372,23,46
420428378,23,46
420428096,23,46
420426802,23,46
420427586,23,46
420442894,23,46
420441598,23,46
420438206,23,46
420437399,23,46
420437398,23,46
420436057,23,46
420436058,23,46
420436059,23,46
420435837,23,45
420435838,23,46
420434781,23,46
420434528,23,46
420434527,23,45
420434782,23,46
420434529,23,46
420434530,23,46
420434011,23,46
420434269,23,46
420433485,23,46
420433484,23,46
420432951,23,46
420432691,23,46
420432952,23,46
420431899,23,46
420431898,23,46
420432184,23,45
420432424,23,45
420432185,23,46
420431349,23,46
420431117,23,45
420430856,23,46
420429368,23,46
420430596,23,46
420429840,23,46
420429371,23,46
420429367,23,45
420430595,23,46
420430335,23,46
420429369,23,46
420429839,23,46
420429370,23,46
420429115,23,46
420428871,23,46
420429114,23,46
420428377,23,46
420428628,23,45
420428376,23,46
420428094,23,45
420427840,23,46
420427335,23,45
420428095,23,46
420426800,23,45
420427584,23,46
420426801,23,46
420427585,23,46
420426284,23,46
420425768,23,45
420426286,23,46
420426285,23,46
420425772,23,46
420425771,23,46
420424433,23,46
420424729,23,46
420425252,23,46
420424160,23,46
420422327,23,46
420423637,23,46
420422592,23,46
420421779,23,46
420422066,23,46
420421515,23,46
420420469,23,46
420420719,23,46
420419379,23,46
420417524,23,46
420418319,23,46
420417793,23,46
420417523,23,46
420414611,22,46
420416476,23,46
420416205,23,46
420413550,22,46
420414873,22,46
420414610,22,46
420414071,22,46
420413549,22,46
420413019,22,46
420411995,22,46
420411472,22,46
420411996,22,46
420410701,22,46
420425249,23,46
420425770,23,46
420426034,23,46
420425769,23,46
420425251,23,46
420424989,23,46
420424727,23,45
420424728,23,46
420424988,23,46
420425250,23,46
420423636,23,46
420423887,23,46
420422591,23,46
420423106,23,46
420422324,23,46
420422065,23,46
420422064,23,45
420421777,23,46
420421778,23,46
420420717,23,45
420421265,23,46
420420979,23,46
420421266,23,46
420420198,23,46
420420468,23,46
420420718,23,46
420419926,23,46
420418837,23,46
420418836,23,46
420419656,23,45
420416977,23,45
420419378,23,46
420418053,23,46
420418054,23,46
420417522,23,46
420417229,23,46
420416978,23,46
420416201,23,45
420416203,23,46
420416202,23,46
420416204,23,46
420416723,23,46
420416724,23,46
420415411,22,46
420415412,22,46
420414872,22,46
420415662,22,45
420413807,22,45
420412525,22,46
420413548,22,46
420413018,22,46
420413017,22,45
